City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
270,Port Augusta,AU,2022-07-24 17:19:48,-32.5,137.7667,57.29,82,100,9.01
271,Maku,IR,2022-07-24 17:19:54,39.2911,44.4521,75.81,29,0,0.0
272,Zarand,IR,2022-07-24 17:19:54,30.8127,56.564,88.02,14,2,7.72
273,La Cruz,MX,2022-07-24 17:19:55,23.9167,-106.9,87.03,64,53,4.09
274,Galveston,US,2022-07-24 17:15:38,29.3669,-94.9669,97.09,67,0,11.5
275,Murdochville,CA,2022-07-24 17:19:55,48.9583,-65.5006,59.88,43,96,8.95
276,Dymer,UA,2022-07-24 17:19:56,50.7865,30.3026,68.9,74,100,4.21
277,Majene,ID,2022-07-24 17:19:56,-3.5403,118.9707,76.84,86,46,13.85
278,Kurilsk,RU,2022-07-24 17:19:57,45.2333,147.8833,54.48,97,98,14.92
279,Catazaja,MX,2022-07-24 17:20:57,17.725,-92.0167,83.25,55,83,13.35
280,Isiro,CD,2022-07-24 17:20:58,2.7739,27.616,69.53,93,87,2.01
281,Ola,RU,2022-07-24 17:20:58,59.5833,151.2833,52.14,92,100,4.0
282,Lusambo,CD,2022-07-24 17:20:58,-4.9667,23.45,85.59,31,93,2.01
283,La Palma,US,2022-07-24 17:20:59,33.8464,-118.0467,81.81,76,100,3.44
284,Bobo Dioulasso,BF,2022-07-24 17:20:59,11.1771,-4.2979,79.25,78,20,5.75
285,Alofi,NU,2022-07-24 17:20:59,-19.0595,-169.9187,58.89,94,100,3.44
286,Kodinsk,RU,2022-07-24 17:21:00,58.6881,99.1844,56.44,68,5,3.36
287,Tara,RU,2022-07-24 17:21:00,56.8944,74.371,56.66,79,93,5.88
288,Katsuura,JP,2022-07-24 17:21:01,35.1333,140.3,77.81,88,100,12.17
289,Ulaangom,MN,2022-07-24 17:21:01,49.9811,92.0667,60.19,60,8,1.9
290,Aswan,EG,2022-07-24 17:21:01,24.0934,32.907,98.38,10,100,10.74
291,Lleida,ES,2022-07-24 17:18:14,41.6167,0.6167,98.8,37,0,12.66
292,Sawakin,SD,2022-07-24 17:21:02,19.1059,37.3321,94.77,51,27,3.78
